borough_gss,borough_name,year,metric,value,source,geography_native,notes
E09000015,Harrow,2018,wellbeing_life_satisfaction,7.65,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2018-19 assigned to start year; higher_is_better; 95% CI 7.48-7.82"
E09000015,Harrow,2018,wellbeing_worthwhile,7.72,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2018-19 assigned to start year; higher_is_better; 95% CI 7.55-7.89"
E09000015,Harrow,2019,wellbeing_anxiety,3.49,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2019-20 assigned to start year; higher_is_worse; 95% CI 3.07-3.9"
E09000015,Harrow,2019,wellbeing_happiness,7.18,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2019-20 assigned to start year; higher_is_better; 95% CI 6.86-7.5"
E09000015,Harrow,2019,wellbeing_life_satisfaction,7.57,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2019-20 assigned to start year; higher_is_better; 95% CI 7.33-7.82"
E09000015,Harrow,2019,wellbeing_worthwhile,7.65,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2019-20 assigned to start year; higher_is_better; 95% CI 7.43-7.88"
E09000015,Harrow,2020,wellbeing_anxiety,3.4,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2020-21 assigned to start year; higher_is_worse; 95% CI 2.94-3.87"
E09000015,Harrow,2020,wellbeing_happiness,7.38,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2020-21 assigned to start year; higher_is_better; 95% CI 7.09-7.67"
E09000015,Harrow,2020,wellbeing_life_satisfaction,7.36,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2020-21 assigned to start year; higher_is_better; 95% CI 7.09-7.63"
E09000015,Harrow,2020,wellbeing_worthwhile,7.65,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2020-21 assigned to start year; higher_is_better; 95% CI 7.41-7.89"
E09000015,Harrow,2021,wellbeing_anxiety,3.4,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2021-22 assigned to start year; higher_is_worse; 95% CI 2.99-3.82"
E09000015,Harrow,2021,wellbeing_happiness,7.55,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2021-22 assigned to start year; higher_is_better; 95% CI 7.2-7.89"
E09000015,Harrow,2021,wellbeing_life_satisfaction,7.69,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2021-22 assigned to start year; higher_is_better; 95% CI 7.47-7.91"
E09000015,Harrow,2021,wellbeing_worthwhile,7.89,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2021-22 assigned to start year; higher_is_better; 95% CI 7.64-8.14"
E09000015,Harrow,2022,wellbeing_anxiety,3.5,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2022-23 assigned to start year; higher_is_worse; 95% CI 2.95-4.05"
E09000015,Harrow,2022,wellbeing_happiness,7.6,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2022-23 assigned to start year; higher_is_better; 95% CI 7.2-8.01"
E09000015,Harrow,2022,wellbeing_life_satisfaction,7.55,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2022-23 assigned to start year; higher_is_better; 95% CI 7.18-7.92"
E09000015,Harrow,2022,wellbeing_worthwhile,7.96,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2022-23 assigned to start year; higher_is_better; 95% CI 7.71-8.21"
E09000016,Havering,2011,wellbeing_anxiety,3.4,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2011-12 assigned to start year; higher_is_worse; 95% CI 3.08-3.72"
E09000016,Havering,2011,wellbeing_happiness,7.25,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2011-12 assigned to start year; higher_is_better; 95% CI 7-7.51"
E09000016,Havering,2011,wellbeing_life_satisfaction,7.35,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2011-12 assigned to start year; higher_is_better; 95% CI 7.13-7.56"
E09000016,Havering,2011,wellbeing_worthwhile,7.69,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2011-12 assigned to start year; higher_is_better; 95% CI 7.5-7.88"
E09000016,Havering,2012,wellbeing_anxiety,3.17,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2012-13 assigned to start year; higher_is_worse; 95% CI 2.86-3.48"
E09000016,Havering,2012,wellbeing_happiness,7.18,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2012-13 assigned to start year; higher_is_better; 95% CI 6.92-7.43"
E09000016,Havering,2012,wellbeing_life_satisfaction,7.36,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2012-13 assigned to start year; higher_is_better; 95% CI 7.16-7.56"
E09000016,Havering,2012,wellbeing_worthwhile,7.64,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2012-13 assigned to start year; higher_is_better; 95% CI 7.45-7.84"
E09000016,Havering,2013,wellbeing_anxiety,3.12,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2013-14 assigned to start year; higher_is_worse; 95% CI 2.79-3.45"
E09000016,Havering,2013,wellbeing_happiness,7.35,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2013-14 assigned to start year; higher_is_better; 95% CI 7.12-7.58"
E09000016,Havering,2013,wellbeing_life_satisfaction,7.51,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2013-14 assigned to start year; higher_is_better; 95% CI 7.3-7.71"
E09000016,Havering,2013,wellbeing_worthwhile,7.72,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2013-14 assigned to start year; higher_is_better; 95% CI 7.53-7.92"
E09000016,Havering,2014,wellbeing_anxiety,3.02,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2014-15 assigned to start year; higher_is_worse; 95% CI 2.72-3.31"
E09000016,Havering,2014,wellbeing_happiness,7.32,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2014-15 assigned to start year; higher_is_better; 95% CI 7.11-7.53"
E09000016,Havering,2014,wellbeing_life_satisfaction,7.62,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2014-15 assigned to start year; higher_is_better; 95% CI 7.44-7.8"
E09000016,Havering,2014,wellbeing_worthwhile,7.74,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2014-15 assigned to start year; higher_is_better; 95% CI 7.58-7.9"
E09000016,Havering,2015,wellbeing_anxiety,2.65,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2015-16 assigned to start year; higher_is_worse; 95% CI 2.35-2.95"
E09000016,Havering,2015,wellbeing_happiness,7.53,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2015-16 assigned to start year; higher_is_better; 95% CI 7.31-7.75"
E09000016,Havering,2015,wellbeing_life_satisfaction,7.69,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2015-16 assigned to start year; higher_is_better; 95% CI 7.53-7.86"
E09000016,Havering,2015,wellbeing_worthwhile,7.87,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2015-16 assigned to start year; higher_is_better; 95% CI 7.69-8.04"
E09000016,Havering,2016,wellbeing_anxiety,2.81,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2016-17 assigned to start year; higher_is_worse; 95% CI 2.49-3.13"
E09000016,Havering,2016,wellbeing_happiness,7.44,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2016-17 assigned to start year; higher_is_better; 95% CI 7.21-7.67"
E09000016,Havering,2016,wellbeing_life_satisfaction,7.53,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2016-17 assigned to start year; higher_is_better; 95% CI 7.33-7.74"
E09000016,Havering,2016,wellbeing_worthwhile,7.9,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2016-17 assigned to start year; higher_is_better; 95% CI 7.73-8.06"
E09000016,Havering,2017,wellbeing_anxiety,2.83,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2017-18 assigned to start year; higher_is_worse; 95% CI 2.53-3.13"
E09000016,Havering,2017,wellbeing_happiness,7.33,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2017-18 assigned to start year; higher_is_better; 95% CI 7.08-7.58"
E09000016,Havering,2017,wellbeing_life_satisfaction,7.58,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2017-18 assigned to start year; higher_is_better; 95% CI 7.39-7.77"
E09000016,Havering,2017,wellbeing_worthwhile,7.87,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2017-18 assigned to start year; higher_is_better; 95% CI 7.7-8.04"
E09000016,Havering,2018,wellbeing_anxiety,3.03,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2018-19 assigned to start year; higher_is_worse; 95% CI 2.69-3.37"
E09000016,Havering,2018,wellbeing_happiness,7.4,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2018-19 assigned to start year; higher_is_better; 95% CI 7.15-7.66"
E09000016,Havering,2018,wellbeing_life_satisfaction,7.68,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2018-19 assigned to start year; higher_is_better; 95% CI 7.5-7.86"
E09000016,Havering,2018,wellbeing_worthwhile,7.91,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2018-19 assigned to start year; higher_is_better; 95% CI 7.73-8.08"
E09000016,Havering,2019,wellbeing_anxiety,3.02,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2019-20 assigned to start year; higher_is_worse; 95% CI 2.71-3.33"
E09000016,Havering,2019,wellbeing_happiness,7.38,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2019-20 assigned to start year; higher_is_better; 95% CI 7.16-7.61"
E09000016,Havering,2019,wellbeing_life_satisfaction,7.75,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2019-20 assigned to start year; higher_is_better; 95% CI 7.56-7.93"
E09000016,Havering,2019,wellbeing_worthwhile,8.02,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2019-20 assigned to start year; higher_is_better; 95% CI 7.81-8.22"
E09000016,Havering,2020,wellbeing_anxiety,3.12,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2020-21 assigned to start year; higher_is_worse; 95% CI 2.74-3.49"
E09000016,Havering,2020,wellbeing_happiness,7.48,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2020-21 assigned to start year; higher_is_better; 95% CI 7.21-7.75"
E09000016,Havering,2020,wellbeing_life_satisfaction,7.54,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2020-21 assigned to start year; higher_is_better; 95% CI 7.29-7.79"
E09000016,Havering,2020,wellbeing_worthwhile,8,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2020-21 assigned to start year; higher_is_better; 95% CI 7.78-8.21"
E09000016,Havering,2021,wellbeing_anxiety,3.15,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2021-22 assigned to start year; higher_is_worse; 95% CI 2.84-3.46"
E09000016,Havering,2021,wellbeing_happiness,7.41,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2021-22 assigned to start year; higher_is_better; 95% CI 7.17-7.64"
E09000016,Havering,2021,wellbeing_life_satisfaction,7.57,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2021-22 assigned to start year; higher_is_better; 95% CI 7.38-7.76"
E09000016,Havering,2021,wellbeing_worthwhile,7.75,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2021-22 assigned to start year; higher_is_better; 95% CI 7.53-7.97"
E09000016,Havering,2022,wellbeing_anxiety,3.18,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2022-23 assigned to start year; higher_is_worse; 95% CI 2.8-3.56"
E09000016,Havering,2022,wellbeing_happiness,7.54,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2022-23 assigned to start year; higher_is_better; 95% CI 7.27-7.82"
E09000016,Havering,2022,wellbeing_life_satisfaction,7.47,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2022-23 assigned to start year; higher_is_better; 95% CI 7.23-7.72"
E09000016,Havering,2022,wellbeing_worthwhile,7.95,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2022-23 assigned to start year; higher_is_better; 95% CI 7.73-8.17"
E09000017,Hillingdon,2011,wellbeing_anxiety,3.44,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2011-12 assigned to start year; higher_is_worse; 95% CI 3.13-3.75"
E09000017,Hillingdon,2011,wellbeing_happiness,7.31,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2011-12 assigned to start year; higher_is_better; 95% CI 7.1-7.52"
E09000017,Hillingdon,2011,wellbeing_life_satisfaction,7.4,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2011-12 assigned to start year; higher_is_better; 95% CI 7.19-7.6"
E09000017,Hillingdon,2011,wellbeing_worthwhile,7.61,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2011-12 assigned to start year; higher_is_better; 95% CI 7.42-7.8"
E09000017,Hillingdon,2012,wellbeing_anxiety,3.37,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2012-13 assigned to start year; higher_is_worse; 95% CI 3.04-3.7"
E09000017,Hillingdon,2012,wellbeing_happiness,7.34,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2012-13 assigned to start year; higher_is_better; 95% CI 7.1-7.58"
E09000017,Hillingdon,2012,wellbeing_life_satisfaction,7.37,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2012-13 assigned to start year; higher_is_better; 95% CI 7.17-7.57"
E09000017,Hillingdon,2012,wellbeing_worthwhile,7.65,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2012-13 assigned to start year; higher_is_better; 95% CI 7.42-7.88"
E09000017,Hillingdon,2013,wellbeing_anxiety,3.06,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2013-14 assigned to start year; higher_is_worse; 95% CI 2.75-3.37"
E09000017,Hillingdon,2013,wellbeing_happiness,7.47,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2013-14 assigned to start year; higher_is_better; 95% CI 7.24-7.69"
E09000017,Hillingdon,2013,wellbeing_life_satisfaction,7.5,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2013-14 assigned to start year; higher_is_better; 95% CI 7.32-7.68"
E09000017,Hillingdon,2013,wellbeing_worthwhile,7.85,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2013-14 assigned to start year; higher_is_better; 95% CI 7.68-8.03"
E09000017,Hillingdon,2014,wellbeing_anxiety,3.03,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2014-15 assigned to start year; higher_is_worse; 95% CI 2.7-3.36"
E09000017,Hillingdon,2014,wellbeing_happiness,7.34,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2014-15 assigned to start year; higher_is_better; 95% CI 7.07-7.62"
E09000017,Hillingdon,2014,wellbeing_life_satisfaction,7.63,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2014-15 assigned to start year; higher_is_better; 95% CI 7.44-7.82"
E09000017,Hillingdon,2014,wellbeing_worthwhile,7.85,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2014-15 assigned to start year; higher_is_better; 95% CI 7.67-8.04"
E09000017,Hillingdon,2015,wellbeing_anxiety,3.09,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2015-16 assigned to start year; higher_is_worse; 95% CI 2.8-3.38"
E09000017,Hillingdon,2015,wellbeing_happiness,7.37,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2015-16 assigned to start year; higher_is_better; 95% CI 7.12-7.62"
E09000017,Hillingdon,2015,wellbeing_life_satisfaction,7.46,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2015-16 assigned to start year; higher_is_better; 95% CI 7.26-7.66"
E09000017,Hillingdon,2015,wellbeing_worthwhile,7.65,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2015-16 assigned to start year; higher_is_better; 95% CI 7.46-7.85"
E09000017,Hillingdon,2016,wellbeing_anxiety,3.37,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2016-17 assigned to start year; higher_is_worse; 95% CI 2.99-3.76"
E09000017,Hillingdon,2016,wellbeing_happiness,7.36,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2016-17 assigned to start year; higher_is_better; 95% CI 7.08-7.63"
E09000017,Hillingdon,2016,wellbeing_life_satisfaction,7.68,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2016-17 assigned to start year; higher_is_better; 95% CI 7.47-7.89"
E09000017,Hillingdon,2016,wellbeing_worthwhile,7.94,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2016-17 assigned to start year; higher_is_better; 95% CI 7.78-8.11"
E09000017,Hillingdon,2017,wellbeing_anxiety,3.17,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2017-18 assigned to start year; higher_is_worse; 95% CI 2.84-3.49"
E09000017,Hillingdon,2017,wellbeing_happiness,7.62,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2017-18 assigned to start year; higher_is_better; 95% CI 7.4-7.84"
E09000017,Hillingdon,2017,wellbeing_life_satisfaction,7.55,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2017-18 assigned to start year; higher_is_better; 95% CI 7.35-7.75"
E09000017,Hillingdon,2017,wellbeing_worthwhile,7.8,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2017-18 assigned to start year; higher_is_better; 95% CI 7.61-7.99"
E09000017,Hillingdon,2018,wellbeing_anxiety,3.07,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2018-19 assigned to start year; higher_is_worse; 95% CI 2.7-3.44"
E09000017,Hillingdon,2018,wellbeing_happiness,7.67,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2018-19 assigned to start year; higher_is_better; 95% CI 7.42-7.92"
E09000017,Hillingdon,2018,wellbeing_life_satisfaction,7.76,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2018-19 assigned to start year; higher_is_better; 95% CI 7.53-7.98"
E09000017,Hillingdon,2018,wellbeing_worthwhile,7.79,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2018-19 assigned to start year; higher_is_better; 95% CI 7.57-8.01"
E09000017,Hillingdon,2019,wellbeing_anxiety,3.18,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2019-20 assigned to start year; higher_is_worse; 95% CI 2.77-3.58"
E09000017,Hillingdon,2019,wellbeing_happiness,7.61,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2019-20 assigned to start year; higher_is_better; 95% CI 7.33-7.9"
E09000017,Hillingdon,2019,wellbeing_life_satisfaction,7.7,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2019-20 assigned to start year; higher_is_better; 95% CI 7.45-7.96"
E09000017,Hillingdon,2019,wellbeing_worthwhile,7.85,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2019-20 assigned to start year; higher_is_better; 95% CI 7.6-8.1"
E09000017,Hillingdon,2020,wellbeing_anxiety,3.03,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2020-21 assigned to start year; higher_is_worse; 95% CI 2.58-3.48"
E09000017,Hillingdon,2020,wellbeing_happiness,7.2,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2020-21 assigned to start year; higher_is_better; 95% CI 6.78-7.61"
E09000017,Hillingdon,2020,wellbeing_life_satisfaction,7.1,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2020-21 assigned to start year; higher_is_better; 95% CI 6.76-7.43"
E09000017,Hillingdon,2020,wellbeing_worthwhile,7.78,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2020-21 assigned to start year; higher_is_better; 95% CI 7.54-8.02"
E09000017,Hillingdon,2021,wellbeing_anxiety,3.21,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2021-22 assigned to start year; higher_is_worse; 95% CI 2.72-3.7"
E09000017,Hillingdon,2021,wellbeing_happiness,7.5,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2021-22 assigned to start year; higher_is_better; 95% CI 7.13-7.87"
E09000017,Hillingdon,2021,wellbeing_life_satisfaction,7.53,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2021-22 assigned to start year; higher_is_better; 95% CI 7.26-7.8"
E09000017,Hillingdon,2021,wellbeing_worthwhile,7.68,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2021-22 assigned to start year; higher_is_better; 95% CI 7.39-7.98"
E09000017,Hillingdon,2022,wellbeing_anxiety,3,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2022-23 assigned to start year; higher_is_worse; 95% CI 2.41-3.59"
E09000017,Hillingdon,2022,wellbeing_happiness,7.69,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2022-23 assigned to start year; higher_is_better; 95% CI 7.31-8.06"
E09000017,Hillingdon,2022,wellbeing_life_satisfaction,7.56,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2022-23 assigned to start year; higher_is_better; 95% CI 7.21-7.9"
E09000017,Hillingdon,2022,wellbeing_worthwhile,7.82,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2022-23 assigned to start year; higher_is_better; 95% CI 7.46-8.18"
E09000018,Hounslow,2011,wellbeing_anxiety,3.54,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2011-12 assigned to start year; higher_is_worse; 95% CI 3.21-3.87"
E09000018,Hounslow,2011,wellbeing_happiness,7.39,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2011-12 assigned to start year; higher_is_better; 95% CI 7.16-7.62"
E09000018,Hounslow,2011,wellbeing_life_satisfaction,7.26,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2011-12 assigned to start year; higher_is_better; 95% CI 7.06-7.46"
E09000018,Hounslow,2011,wellbeing_worthwhile,7.49,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2011-12 assigned to start year; higher_is_better; 95% CI 7.3-7.69"
E09000018,Hounslow,2012,wellbeing_anxiety,3.39,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2012-13 assigned to start year; higher_is_worse; 95% CI 3.06-3.73"
E09000018,Hounslow,2012,wellbeing_happiness,7.27,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2012-13 assigned to start year; higher_is_better; 95% CI 7.03-7.51"
E09000018,Hounslow,2012,wellbeing_life_satisfaction,7.35,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2012-13 assigned to start year; higher_is_better; 95% CI 7.13-7.57"
E09000018,Hounslow,2012,wellbeing_worthwhile,7.53,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2012-13 assigned to start year; higher_is_better; 95% CI 7.31-7.75"
E09000018,Hounslow,2013,wellbeing_anxiety,3.17,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2013-14 assigned to start year; higher_is_worse; 95% CI 2.87-3.47"
E09000018,Hounslow,2013,wellbeing_happiness,7.49,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2013-14 assigned to start year; higher_is_better; 95% CI 7.24-7.74"
E09000018,Hounslow,2013,wellbeing_life_satisfaction,7.33,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2013-14 assigned to start year; higher_is_better; 95% CI 7.12-7.54"
E09000018,Hounslow,2013,wellbeing_worthwhile,7.6,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2013-14 assigned to start year; higher_is_better; 95% CI 7.38-7.81"
E09000018,Hounslow,2014,wellbeing_anxiety,3.25,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2014-15 assigned to start year; higher_is_worse; 95% CI 2.92-3.57"
E09000018,Hounslow,2014,wellbeing_happiness,7.53,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2014-15 assigned to start year; higher_is_better; 95% CI 7.25-7.8"
E09000018,Hounslow,2014,wellbeing_life_satisfaction,7.57,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2014-15 assigned to start year; higher_is_better; 95% CI 7.35-7.8"
